File Name	Object ID	Object size	Object area	Object average color	Center (x, y)
part_2_9.jpg	2	38x38	20.0	[7.67174515 8.68351801 9.45567867]	64, 146
part_2_9.jpg	3	38x38	2.0	[ 7.2666205   8.20083102 21.62257618]	64, 144
part_2_13.jpg	1	20x20	25.0	[5.205  7.215  8.9075]	197, 165
part_2_16.jpg	1	20x20	25.0	[5.455  6.2325 6.89  ]	141, 82
part_2_15.jpg	1	18x18	0.0	[7.73765432 7.20061728 6.96604938]	175, 46
part_2_15.jpg	2	20x20	1.0	[6.5    6.0475 5.845 ]	175, 43
part_2_14.jpg	1	14x14	2.0	[7.57653061 6.73979592 6.39795918]	89, 248
part_2_14.jpg	2	14x14	0.0	[5.05612245 7.47959184 9.72959184]	28, 156
part_2_14.jpg	3	14x14	0.0	[5.05612245 7.47959184 9.72959184]	28, 154
part_2_14.jpg	4	26x26	28.0	[5.85207101 6.96745562 7.85798817]	140, 111
part_2_19.jpg	1	10x10	3.5	[ 8.14 10.64 12.64]	46, 235
part_2_19.jpg	2	10x10	0.0	[ 8.77 11.42 13.58]	47, 233
part_2_22.jpg	1	30x30	8.0	[9.42555556 7.91       7.11444444]	33, 74
part_2_22.jpg	2	32x32	0.0	[ 8.28710938  6.95117188 11.23535156]	33, 72
part_2_24.jpg	1	14x14	0.0	[7.49489796 8.48979592 9.2244898 ]	216, 225
part_2_24.jpg	2	14x14	0.0	[11.60204082 13.06122449 14.1377551 ]	216, 223
part_2_24.jpg	3	12x12	0.0	[12.61111111 14.16666667 15.32638889]	222, 218
part_2_24.jpg	4	14x14	1.0	[ 8.5         9.51020408 42.84183673]	223, 215
part_2_24.jpg	5	12x12	0.0	[ 5.95833333  8.81944444 11.29166667]	128, 180
part_2_24.jpg	6	14x14	0.0	[4.59693878 6.87244898 8.8622449 ]	128, 177
part_2_28.jpg	1	12x12	4.0	[ 7.25694444  8.94444444 10.24305556]	248, 183
part_2_28.jpg	2	12x12	0.0	[ 7.26388889  8.95138889 10.25      ]	248, 180
part_2_28.jpg	3	22x22	28.0	[6.30578512 6.2892562  6.32231405]	190, 18
part_2_30.jpg	1	20x20	0.0	[9.7825 9.0675 8.7975]	142, 243
part_2_30.jpg	2	20x20	11.0	[9.7825 9.0675 8.7975]	142, 240
part_2_36.jpg	1	16x16	23.0	[8.1640625  7.7109375  7.58203125]	53, 194
part_2_34.jpg	1	24x24	15.5	[7.91666667 8.40972222 8.82465278]	175, 148
part_2_34.jpg	2	24x24	0.0	[7.91666667 8.40972222 8.82465278]	175, 146
part_2_34.jpg	3	26x26	16.5	[8.22485207 7.61686391 7.37869822]	207, 96
part_2_34.jpg	4	26x26	0.0	[ 8.18639053  7.58136095 10.36242604]	207, 94
